Order_ID,Order_Date,Delivery_Date,Customer_Type,Delivery_Type,Area,Distance_KM,Cylinders,Delivery_Days,Status,,calculated kms
10403,11/01/2024,14/01/2024,Domestic,Home,Area E,53,1,3,Delayed,,52
10404,12/03/2024,16/03/2024,Domestic,Home,Area D,38,1,4,Delayed,,37
10405,14/02/2024,17/02/2024,Domestic,Home,Area D,42,1,3,Delayed,,43
10406,14/03/2024,18/03/2024,Domestic,Home,Area A,20,1,4,Delayed,,20
10407,05/06/2024,06/06/2024,Domestic,Home,Area E,46,1,1,On-Time,,52
10408,16/05/2024,19/05/2024,Domestic,Home,Area D,40,1,3,Delayed,,40
10409,11/04/2024,14/04/2024,Domestic,Home,Area E,50,1,3,Delayed,,54
10410,28/05/2024,28/05/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,9
10411,24/02/2024,28/02/2024,Domestic,Home,Area B,24,1,4,Delayed,,23
10412,15/06/2024,18/06/2024,5kg,Home,Area D,44,1,3,Delayed,,42
10413,23/04/2024,23/04/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,5
10414,14/03/2024,18/03/2024,Domestic,Home,Area A,17,1,4,Delayed,,20
10415,03/01/2024,03/01/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,2
10416,22/05/2024,24/05/2024,Domestic,Home,Area C,32,1,2,On-Time,,26
10417,05/01/2024,08/01/2024,Domestic,Home,Area F,56,1,3,Delayed,,58
10418,26/05/2024,28/05/2024,Domestic,Home,Area A,18,1,2,On-Time,,20
10419,21/05/2024,28/05/2024,Domestic,Home,Area C,27,1,7,Delayed,,31
10420,02/02/2024,08/02/2024,Domestic,Home,Area F,58,1,6,Delayed,,60
10421,18/04/2024,22/04/2024,Domestic,Home,Area E,53,1,4,Delayed,,47
10422,08/02/2024,08/02/2024,Domestic,Walk-in,Agency Area,2,1,0,On-Time,,2
10423,03/02/2024,16/02/2024,Domestic,Home,Area B,22,1,13,Delayed,,21
10424,24/05/2024,24/05/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,13
10425,12/05/2024,17/05/2024,Domestic,Home,Area F,60,1,5,Delayed,,57
10426,23/04/2024,25/04/2024,Domestic,Home,Area C,27,1,2,On-Time,,26
10427,21/03/2024,27/03/2024,Domestic,Home,Area F,58,1,6,Delayed,,59
10428,26/01/2024,28/01/2024,Commercial,Home,Area E,54,6,2,On-Time,,46
10429,21/04/2024,24/04/2024,Domestic,Home,Area A,16,1,3,Delayed,,20
10430,27/01/2024,02/02/2024,Domestic,Home,Area C,34,1,6,Delayed,,35
10431,05/06/2024,12/06/2024,Domestic,Home,Area D,37,1,7,Delayed,,39
10432,06/01/2024,09/01/2024,Commercial,Home,Area E,54,3,3,Delayed,,50
10433,24/04/2024,01/05/2024,Domestic,Home,Area D,41,1,7,Delayed,,44
10434,24/04/2024,28/04/2024,5kg,Home,Area E,55,1,4,Delayed,,54
10435,26/04/2024,02/05/2024,Domestic,Home,Area F,57,1,6,Delayed,,59
10436,10/06/2024,16/06/2024,Commercial,Home,Area D,43,4,6,Delayed,,42
10437,29/01/2024,31/01/2024,Domestic,Home,Area A,18,1,2,On-Time,,18
10438,28/01/2024,01/02/2024,Domestic,Home,Area D,38,1,4,Delayed,,38
10439,25/04/2024,28/04/2024,Domestic,Home,Area B,23,1,3,Delayed,,21
10440,01/06/2024,05/06/2024,Domestic,Home,Area B,24,1,4,Delayed,,25
10441,07/06/2024,09/06/2024,Domestic,Home,Area F,57,1,2,On-Time,,59
10442,01/06/2024,05/06/2024,Domestic,Home,Area C,27,1,4,Delayed,,32
10443,22/02/2024,29/02/2024,Domestic,Home,Area C,34,1,7,Delayed,,32
10444,03/04/2024,10/04/2024,Domestic,Home,Area B,21,1,7,Delayed,,23
10445,24/02/2024,26/02/2024,Commercial,Home,Area F,60,4,2,On-Time,,56
10446,28/06/2024,30/06/2024,Domestic,Home,Area F,60,1,2,On-Time,,58
10447,02/02/2024,08/02/2024,Domestic,Home,Area C,33,1,6,Delayed,,31
10448,15/02/2024,18/02/2024,Domestic,Home,Area F,56,1,3,Delayed,,57
10449,15/03/2024,19/03/2024,Commercial,Home,Area F,57,3,4,Delayed,,58
10450,20/06/2024,23/06/2024,Domestic,Home,Area E,54,1,3,Delayed,,52
10451,12/04/2024,14/04/2024,Domestic,Home,Area B,25,1,2,On-Time,,22
10452,25/02/2024,25/02/2024,Commercial,Walk-in,Nearby Area 1,10,3,0,On-Time,,6
10453,14/04/2024,16/04/2024,Domestic,Home,Area F,59,1,2,On-Time,,59
10454,07/01/2024,11/01/2024,Commercial,Home,Area D,38,5,4,Delayed,,37
10455,28/01/2024,03/02/2024,Domestic,Home,Area D,40,1,6,Delayed,,37
10456,20/02/2024,25/02/2024,Domestic,Home,Area B,23,1,5,Delayed,,24
10457,01/04/2024,05/04/2024,Domestic,Home,Area A,17,1,4,Delayed,,16
10458,14/06/2024,19/06/2024,Domestic,Home,Area A,17,1,5,Delayed,,19
10459,23/03/2024,27/03/2024,Domestic,Home,Area E,48,1,4,Delayed,,47
10460,24/02/2024,27/02/2024,Domestic,Home,Area B,24,1,3,Delayed,,22
10461,15/04/2024,21/04/2024,Domestic,Home,Area C,34,1,6,Delayed,,32
10462,18/03/2024,22/03/2024,Domestic,Home,Area E,54,1,4,Delayed,,48
10463,29/03/2024,05/04/2024,Domestic,Home,Area F,58,1,7,Delayed,,57
10464,30/05/2024,31/05/2024,Domestic,Home,Area D,38,1,1,On-Time,,37
10465,21/06/2024,23/06/2024,Commercial,Home,Area C,29,5,2,On-Time,,29
10466,03/01/2024,06/01/2024,Domestic,Home,Area F,57,1,3,Delayed,,59
10467,15/02/2024,22/02/2024,Domestic,Home,Area D,38,1,7,Delayed,,42
10468,06/04/2024,13/04/2024,Domestic,Home,Area E,52,1,7,Delayed,,47
10469,23/01/2024,27/01/2024,Domestic,Home,Area C,29,1,4,Delayed,,27
10470,15/02/2024,18/02/2024,Domestic,Home,Area B,23,1,3,Delayed,,21
10471,25/01/2024,28/01/2024,Domestic,Home,Area D,39,1,3,Delayed,,36
10472,13/01/2024,13/01/2024,Commercial,Walk-in,Nearby Area 2,13,2,0,On-Time,,12
10473,29/05/2024,05/06/2024,Domestic,Home,Area E,51,1,7,Delayed,,54
10474,27/02/2024,02/03/2024,Domestic,Home,Area D,37,1,4,Delayed,,39
10475,29/03/2024,03/04/2024,Domestic,Home,Area B,25,1,5,Delayed,,25
10476,27/05/2024,03/06/2024,Domestic,Home,Area C,33,1,7,Delayed,,33
10477,09/03/2024,12/03/2024,Commercial,Home,Area A,19,2,3,Delayed,,20
10478,25/05/2024,27/05/2024,Domestic,Home,Area F,58,1,2,On-Time,,57
10479,26/03/2024,30/03/2024,Commercial,Home,Area B,21,3,4,Delayed,,21
10480,12/01/2024,18/01/2024,Domestic,Home,Area B,24,1,6,Delayed,,22
10481,10/03/2024,10/03/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,15
10482,03/06/2024,07/06/2024,Domestic,Home,Area B,22,1,4,Delayed,,24
10483,22/05/2024,26/05/2024,Domestic,Home,Area A,20,1,4,Delayed,,18
10484,13/02/2024,16/02/2024,Commercial,Home,Area B,21,3,3,Delayed,,22
10485,29/01/2024,29/01/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,6
10486,10/04/2024,12/04/2024,Domestic,Home,Area B,21,1,2,On-Time,,23
10487,05/02/2024,09/02/2024,Domestic,Home,Area F,57,1,4,Delayed,,60
10488,21/06/2024,24/06/2024,Domestic,Home,Area B,23,1,3,Delayed,,21
10489,03/01/2024,08/01/2024,Domestic,Home,Area B,25,1,5,Delayed,,21
10490,01/04/2024,08/04/2024,Domestic,Home,Area D,41,1,7,Delayed,,36
10491,10/05/2024,14/05/2024,Commercial,Home,Area D,39,4,4,Delayed,,38
10492,26/01/2024,26/01/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,12
10493,06/03/2024,09/03/2024,Commercial,Home,Area B,25,3,3,Delayed,,22
10494,02/02/2024,04/02/2024,Domestic,Home,Area D,41,1,2,On-Time,,37
10495,20/03/2024,20/03/2024,Commercial,Walk-in,Nearby Area 1,6,4,0,On-Time,,6
10496,27/03/2024,01/04/2024,Domestic,Home,Area D,45,1,5,Delayed,,42
10497,27/05/2024,27/05/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,8
10498,23/04/2024,23/04/2024,Commercial,Walk-in,Agency Area,4,6,0,On-Time,,5
10499,30/05/2024,04/06/2024,5kg,Home,Area F,60,1,5,Delayed,,58
10500,04/04/2024,05/04/2024,Domestic,Home,Area B,23,1,1,On-Time,,23
10501,19/02/2024,19/02/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,13
10502,14/06/2024,21/06/2024,Domestic,Home,Area B,21,1,7,Delayed,,22
10503,17/04/2024,19/04/2024,Domestic,Home,Area A,18,1,2,On-Time,,17
10504,29/03/2024,02/04/2024,Domestic,Home,Area E,52,1,4,Delayed,,50
10505,11/05/2024,13/05/2024,Commercial,Home,Area B,25,2,2,On-Time,,21
10506,08/03/2024,15/03/2024,Domestic,Home,Area E,48,1,7,Delayed,,54
10507,28/02/2024,02/03/2024,Domestic,Home,Area C,33,1,3,Delayed,,34
10508,21/01/2024,24/01/2024,Domestic,Home,Area A,19,1,3,Delayed,,16
10509,07/01/2024,10/01/2024,Domestic,Home,Area F,59,1,3,Delayed,,60
10510,03/02/2024,09/02/2024,Domestic,Home,Area E,47,1,6,Delayed,,55
10511,06/03/2024,13/03/2024,Domestic,Home,Area F,56,1,7,Delayed,,60
10512,12/03/2024,13/03/2024,Domestic,Home,Area E,54,1,1,On-Time,,48
10513,27/03/2024,28/03/2024,Domestic,Home,Area D,44,1,1,On-Time,,37
10514,24/01/2024,27/01/2024,Domestic,Home,Area E,55,1,3,Delayed,,51
10515,20/05/2024,27/05/2024,Domestic,Home,Area B,21,1,7,Delayed,,25
10516,22/02/2024,28/02/2024,Domestic,Home,Area E,48,1,6,Delayed,,55
10517,10/01/2024,13/01/2024,Domestic,Home,Area D,42,1,3,Delayed,,41
10518,24/03/2024,28/03/2024,Domestic,Home,Area B,22,1,4,Delayed,,24
10519,29/05/2024,01/06/2024,Commercial,Home,Area F,59,3,3,Delayed,,56
10520,04/02/2024,10/02/2024,Domestic,Home,Area F,60,1,6,Delayed,,60
10521,26/04/2024,28/04/2024,Domestic,Home,Area F,60,1,2,On-Time,,57
10522,26/05/2024,29/05/2024,Domestic,Home,Area B,23,1,3,Delayed,,24
10523,18/01/2024,22/01/2024,Domestic,Home,Area B,22,1,4,Delayed,,25
10524,26/05/2024,29/05/2024,Domestic,Home,Area F,58,1,3,Delayed,,57
10525,04/05/2024,17/05/2024,Domestic,Home,Area F,60,1,13,Delayed,,58
10526,10/02/2024,17/02/2024,Domestic,Home,Area F,57,1,7,Delayed,,56
10527,15/06/2024,17/06/2024,Domestic,Home,Area C,34,1,2,On-Time,,28
10528,02/04/2024,05/04/2024,Commercial,Home,Area A,20,3,3,Delayed,,19
10529,30/03/2024,03/04/2024,Domestic,Home,Area C,35,1,4,Delayed,,31
10530,24/04/2024,24/04/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,7
10531,13/03/2024,13/03/2024,Commercial,Walk-in,Nearby Area 2,11,6,0,On-Time,,15
10532,21/04/2024,25/04/2024,Domestic,Home,Area F,58,1,4,Delayed,,57
10533,20/01/2024,25/01/2024,Domestic,Home,Area D,44,1,5,Delayed,,45
10534,29/02/2024,29/02/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,12
10535,12/01/2024,16/01/2024,Domestic,Home,Area A,19,1,4,Delayed,,16
10536,06/02/2024,15/02/2024,Domestic,Home,Area D,40,1,9,Delayed,,40
10537,04/02/2024,08/02/2024,Commercial,Home,Area E,48,6,4,Delayed,,53
10538,15/05/2024,19/05/2024,Commercial,Home,Area D,41,4,4,Delayed,,37
10539,21/05/2024,25/05/2024,Domestic,Home,Area B,22,1,4,Delayed,,24
10540,09/05/2024,15/05/2024,Domestic,Home,Area A,19,1,6,Delayed,,19
10541,17/03/2024,21/03/2024,Domestic,Home,Area B,24,1,4,Delayed,,22
10542,03/06/2024,05/06/2024,Domestic,Home,Area C,29,1,2,On-Time,,35
10543,08/02/2024,12/02/2024,Domestic,Home,Area C,30,1,4,Delayed,,29
10544,29/05/2024,29/05/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,6
10545,24/04/2024,25/04/2024,Domestic,Home,Area A,17,1,1,On-Time,,18
10546,24/06/2024,30/06/2024,Domestic,Home,Area A,16,1,6,Delayed,,19
10547,07/01/2024,10/01/2024,Domestic,Home,Area F,56,1,3,Delayed,,58
10548,05/04/2024,10/04/2024,Domestic,Home,Area B,22,1,5,Delayed,,25
10549,26/02/2024,01/03/2024,Domestic,Home,Area E,49,1,4,Delayed,,54
10550,10/06/2024,16/06/2024,Domestic,Home,Area C,27,1,6,Delayed,,27
10551,19/05/2024,26/05/2024,Domestic,Home,Area A,19,1,7,Delayed,,16
10552,25/02/2024,29/02/2024,Domestic,Home,Area F,57,1,4,Delayed,,57
10553,02/06/2024,04/06/2024,Domestic,Home,Area A,18,1,2,On-Time,,20
10554,29/01/2024,30/01/2024,Domestic,Home,Area D,38,1,1,On-Time,,45
10555,01/02/2024,02/02/2024,5kg,Home,Area A,17,1,1,On-Time,,19
10556,02/02/2024,04/02/2024,Domestic,Home,Area E,51,1,2,On-Time,,51
10557,14/02/2024,17/02/2024,Domestic,Home,Area A,16,1,3,Delayed,,18
10558,03/03/2024,03/03/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,9
10559,13/02/2024,14/02/2024,Domestic,Home,Area E,55,1,1,On-Time,,50
10560,02/01/2024,07/01/2024,Domestic,Home,Area D,37,1,5,Delayed,,41
10561,13/03/2024,15/03/2024,Domestic,Home,Area C,31,1,2,On-Time,,34
10562,29/05/2024,02/06/2024,Commercial,Home,Area C,33,3,4,Delayed,,35
10563,18/03/2024,22/03/2024,Domestic,Home,Area B,21,1,4,Delayed,,23
10564,19/06/2024,21/06/2024,Commercial,Home,Area A,18,2,2,On-Time,,18
10565,14/04/2024,17/04/2024,Domestic,Home,Area E,55,1,3,Delayed,,46
10566,12/05/2024,18/05/2024,Domestic,Home,Area C,30,1,6,Delayed,,30
10567,28/04/2024,30/04/2024,Domestic,Home,Area D,38,1,2,On-Time,,42
10568,07/03/2024,10/03/2024,Commercial,Home,Area C,32,2,3,Delayed,,26
10569,08/05/2024,12/05/2024,Commercial,Home,Area F,59,6,4,Delayed,,57
10570,05/06/2024,06/06/2024,Commercial,Home,Area D,41,5,1,On-Time,,36
10571,13/03/2024,15/03/2024,Domestic,Home,Area D,41,1,2,On-Time,,39
10572,14/06/2024,20/06/2024,Domestic,Home,Area F,56,1,6,Delayed,,57
10573,25/06/2024,27/06/2024,Domestic,Home,Area C,33,1,2,On-Time,,32
10574,08/02/2024,12/02/2024,Domestic,Home,Area A,18,1,4,Delayed,,20
10575,26/05/2024,28/05/2024,Domestic,Home,Area B,21,1,2,On-Time,,24
10576,06/02/2024,09/02/2024,Domestic,Home,Area E,50,1,3,Delayed,,50
10577,27/04/2024,01/05/2024,Domestic,Home,Area B,24,1,4,Delayed,,23
10578,20/01/2024,03/02/2024,Domestic,Home,Area A,17,1,14,Delayed,,17
10579,04/01/2024,04/01/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,14
10580,16/02/2024,20/02/2024,Domestic,Home,Area C,35,1,4,Delayed,,31
10581,16/03/2024,19/03/2024,Domestic,Home,Area D,38,1,3,Delayed,,40
10582,30/03/2024,30/03/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,1
10583,30/05/2024,06/06/2024,Domestic,Home,Area A,20,1,7,Delayed,,20
10584,05/04/2024,08/04/2024,Domestic,Home,Area A,19,1,3,Delayed,,17
10585,09/01/2024,11/01/2024,Domestic,Home,Area B,23,1,2,On-Time,,21
10586,15/01/2024,22/01/2024,Domestic,Home,Area A,17,1,7,Delayed,,17
10587,11/06/2024,13/06/2024,Commercial,Home,Area E,46,6,2,On-Time,,54
10588,05/04/2024,07/04/2024,Domestic,Home,Area C,34,1,2,On-Time,,35
10589,12/03/2024,12/03/2024,Domestic,Walk-in,Nearby Area 2,15,1,0,On-Time,,11
10590,27/02/2024,28/02/2024,Domestic,Home,Area A,17,1,1,On-Time,,19
10591,31/05/2024,04/06/2024,Domestic,Home,Area D,36,1,4,Delayed,,42
10592,27/05/2024,02/06/2024,Domestic,Home,Area A,18,1,6,Delayed,,17
10593,07/03/2024,12/03/2024,Commercial,Home,Area F,58,2,5,Delayed,,58
10594,19/03/2024,19/03/2024,Domestic,Walk-in,Nearby Area 1,8,1,0,On-Time,,8
10595,20/06/2024,24/06/2024,Domestic,Home,Area E,47,1,4,Delayed,,49
10596,21/01/2024,21/01/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,10
10597,18/04/2024,21/04/2024,Domestic,Home,Area E,52,1,3,Delayed,,49
10598,14/03/2024,19/03/2024,Domestic,Home,Area D,40,1,5,Delayed,,38
10599,06/02/2024,10/02/2024,Domestic,Home,Area B,21,1,4,Delayed,,23
10600,09/05/2024,11/05/2024,Domestic,Home,Area A,20,1,2,On-Time,,19
10601,15/04/2024,17/04/2024,Commercial,Home,Area C,28,6,2,On-Time,,33
10602,18/02/2024,22/02/2024,Domestic,Home,Area E,53,1,4,Delayed,,48
10603,10/06/2024,16/06/2024,Domestic,Home,Area A,20,1,6,Delayed,,17
10604,27/06/2024,27/06/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,5
10605,26/03/2024,27/03/2024,Domestic,Home,Area B,24,1,1,On-Time,,24
10606,07/02/2024,07/02/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,3
10607,11/03/2024,15/03/2024,Domestic,Home,Area F,58,1,4,Delayed,,57
10608,20/06/2024,27/06/2024,Domestic,Home,Area B,24,1,7,Delayed,,23
10609,07/06/2024,12/06/2024,Domestic,Home,Area E,53,1,5,Delayed,,54
10610,10/04/2024,12/04/2024,Domestic,Home,Area F,57,1,2,On-Time,,57
10611,05/05/2024,08/05/2024,Commercial,Home,Area E,48,2,3,Delayed,,55
10612,02/02/2024,02/02/2024,Domestic,Walk-in,Agency Area,1,1,0,On-Time,,1
10613,02/05/2024,06/05/2024,Domestic,Home,Area A,20,1,4,Delayed,,18
10614,05/06/2024,07/06/2024,Commercial,Home,Area D,42,6,2,On-Time,,38
10615,01/03/2024,02/03/2024,Domestic,Home,Area A,17,1,1,On-Time,,20
10616,22/04/2024,26/04/2024,Domestic,Home,Area D,40,1,4,Delayed,,43
10617,22/01/2024,26/01/2024,Domestic,Home,Area B,23,1,4,Delayed,,24
10618,04/03/2024,07/03/2024,Domestic,Home,Area A,16,1,3,Delayed,,17
10619,29/02/2024,05/03/2024,Domestic,Home,Area F,58,1,5,Delayed,,60
10620,15/06/2024,17/06/2024,Domestic,Home,Area A,18,1,2,On-Time,,16
10621,05/04/2024,05/04/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,10
10622,26/06/2024,26/06/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,10
10623,25/06/2024,28/06/2024,Domestic,Home,Area E,52,1,3,Delayed,,49
10624,27/02/2024,29/02/2024,Domestic,Home,Area B,24,1,2,On-Time,,24
10625,28/03/2024,31/03/2024,Commercial,Home,Area E,55,4,3,Delayed,,51
10626,31/01/2024,02/02/2024,Domestic,Home,Area A,18,1,2,On-Time,,19
10627,10/01/2024,14/01/2024,Domestic,Home,Area A,19,1,4,Delayed,,19
10628,12/02/2024,12/02/2024,Domestic,Walk-in,Nearby Area 2,12,1,0,On-Time,,14
10629,10/03/2024,17/03/2024,Domestic,Home,Area B,25,1,7,Delayed,,25
10630,08/05/2024,10/05/2024,Domestic,Home,Area C,30,1,2,On-Time,,29
10631,20/04/2024,24/04/2024,Domestic,Home,Area C,31,1,4,Delayed,,34
10632,19/03/2024,22/03/2024,Commercial,Home,Area A,16,5,3,Delayed,,16
10633,02/02/2024,02/02/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,13
10634,02/06/2024,05/06/2024,Domestic,Home,Area B,23,1,3,Delayed,,24
10635,19/04/2024,19/04/2024,Domestic,Walk-in,Nearby Area 1,7,1,0,On-Time,,6
10636,03/03/2024,06/03/2024,Domestic,Home,Area A,17,1,3,Delayed,,18
10637,14/04/2024,21/04/2024,Domestic,Home,Area B,23,1,7,Delayed,,23
10638,07/01/2024,14/01/2024,Domestic,Home,Area A,20,1,7,Delayed,,19
10639,13/05/2024,15/05/2024,Domestic,Home,Area E,50,1,2,On-Time,,51
10640,21/06/2024,21/06/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,7
10641,05/04/2024,06/04/2024,Domestic,Home,Area F,56,1,1,On-Time,,58
10642,21/05/2024,25/05/2024,Domestic,Home,Area B,21,1,4,Delayed,,25
10643,05/03/2024,12/03/2024,Domestic,Home,Area D,44,1,7,Delayed,,36
10644,16/04/2024,23/04/2024,Commercial,Home,Area A,17,2,7,Delayed,,20
10645,28/02/2024,03/03/2024,Domestic,Home,Area A,19,1,4,Delayed,,16
10646,05/02/2024,05/02/2024,Domestic,Walk-in,Nearby Area 1,10,1,0,On-Time,,9
10647,17/06/2024,21/06/2024,Domestic,Home,Area D,36,1,4,Delayed,,39
10648,28/01/2024,31/01/2024,Domestic,Home,Area C,29,1,3,Delayed,,29
10649,24/03/2024,28/03/2024,Domestic,Home,Area D,37,1,4,Delayed,,42
10650,17/05/2024,24/05/2024,Domestic,Home,Area D,41,1,7,Delayed,,44
10651,12/03/2024,17/03/2024,Domestic,Home,Area A,18,1,5,Delayed,,19
10652,18/05/2024,22/05/2024,Commercial,Home,Area A,18,2,4,Delayed,,18
10653,13/05/2024,16/05/2024,Domestic,Home,Area F,60,1,3,Delayed,,57
10654,29/04/2024,01/05/2024,Domestic,Home,Area D,40,1,2,On-Time,,44
10655,08/06/2024,08/06/2024,Domestic,Walk-in,Nearby Area 2,14,1,0,On-Time,,13
10656,13/02/2024,13/02/2024,Domestic,Walk-in,Nearby Area 2,11,1,0,On-Time,,12
10657,06/01/2024,08/01/2024,Domestic,Home,Area C,28,1,2,On-Time,,30
10658,01/03/2024,04/03/2024,Domestic,Home,Area E,48,1,3,Delayed,,48
10659,31/03/2024,03/04/2024,Domestic,Home,Area E,53,1,3,Delayed,,47
10660,25/03/2024,29/03/2024,Commercial,Home,Area F,56,6,4,Delayed,,59
10661,02/06/2024,08/06/2024,Domestic,Home,Area A,17,1,6,Delayed,,19
10662,05/01/2024,08/01/2024,Domestic,Home,Area F,60,1,3,Delayed,,56
10663,21/06/2024,23/06/2024,Domestic,Home,Area E,47,1,2,On-Time,,49
10664,13/02/2024,13/02/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,6
10665,25/02/2024,28/02/2024,Domestic,Home,Area C,29,1,3,Delayed,,33
10666,14/04/2024,17/04/2024,Domestic,Home,Area C,29,1,3,Delayed,,32
10667,17/06/2024,19/06/2024,5kg,Home,Area B,23,1,2,On-Time,,23
10668,14/02/2024,14/02/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,11
10669,08/01/2024,11/01/2024,Commercial,Home,Area C,29,4,3,Delayed,,32
10670,16/05/2024,19/05/2024,Commercial,Home,Area A,16,6,3,Delayed,,20
10671,12/03/2024,17/03/2024,Commercial,Home,Area C,28,4,5,Delayed,,34
10672,22/02/2024,26/02/2024,Commercial,Home,Area D,39,3,4,Delayed,,41
10673,31/05/2024,04/06/2024,Domestic,Home,Area D,41,1,4,Delayed,,38
10674,15/06/2024,17/06/2024,Commercial,Home,Area D,43,4,2,On-Time,,39
10675,31/03/2024,01/04/2024,Domestic,Home,Area A,19,1,1,On-Time,,18
10676,25/06/2024,27/06/2024,Commercial,Home,Area C,34,6,2,On-Time,,30
10677,11/05/2024,18/05/2024,Domestic,Home,Area B,23,1,7,Delayed,,23
10678,18/01/2024,22/01/2024,Domestic,Home,Area F,56,1,4,Delayed,,58
10679,01/03/2024,03/03/2024,Domestic,Home,Area C,26,1,2,On-Time,,31
10680,12/03/2024,16/03/2024,Commercial,Home,Area F,56,6,4,Delayed,,57
10681,14/03/2024,18/03/2024,Domestic,Home,Area E,46,1,4,Delayed,,51
10682,05/02/2024,11/02/2024,Domestic,Home,Area B,22,1,6,Delayed,,25
10683,16/03/2024,20/03/2024,Domestic,Home,Area E,50,1,4,Delayed,,50
10684,04/04/2024,07/04/2024,Domestic,Home,Area E,50,1,3,Delayed,,55
10685,15/03/2024,21/03/2024,Domestic,Home,Area C,28,1,6,Delayed,,29
10686,18/04/2024,24/04/2024,Domestic,Home,Area F,57,1,6,Delayed,,60
10687,18/04/2024,19/04/2024,Domestic,Home,Area B,23,1,1,On-Time,,21
10688,17/03/2024,23/03/2024,Domestic,Home,Area D,39,1,6,Delayed,,41
10689,16/03/2024,20/03/2024,Commercial,Home,Area F,59,2,4,Delayed,,59
10690,24/06/2024,24/06/2024,Domestic,Walk-in,Nearby Area 1,9,1,0,On-Time,,8
10691,31/01/2024,31/01/2024,Commercial,Walk-in,Agency Area,3,4,0,On-Time,,2
10692,10/04/2024,13/04/2024,Commercial,Home,Area F,58,3,3,Delayed,,56
10693,21/04/2024,25/04/2024,Domestic,Home,Area D,42,1,4,Delayed,,40
10694,01/05/2024,11/05/2024,Domestic,Home,Area A,18,1,10,Delayed,,18
10695,08/01/2024,15/01/2024,Domestic,Home,Area A,19,1,7,Delayed,,20
10696,02/02/2024,05/02/2024,Domestic,Home,Area A,19,1,3,Delayed,,17
10697,03/04/2024,03/04/2024,Domestic,Walk-in,Nearby Area 2,13,1,0,On-Time,,15
10698,19/04/2024,22/04/2024,Domestic,Home,Area E,55,1,3,Delayed,,55
10699,02/02/2024,03/02/2024,Domestic,Home,Area F,59,1,1,On-Time,,58
10700,24/06/2024,27/06/2024,Commercial,Home,Area F,56,6,3,Delayed,,56
10701,09/06/2024,13/06/2024,Domestic,Home,Area B,21,1,4,Delayed,,25
10702,18/03/2024,21/03/2024,Domestic,Home,Area C,27,1,3,Delayed,,32
10703,18/02/2024,24/02/2024,Domestic,Home,Area F,59,1,6,Delayed,,57
10704,28/01/2024,04/02/2024,Domestic,Home,Area D,45,1,7,Delayed,,42
10705,06/03/2024,12/03/2024,Domestic,Home,Area A,16,1,6,Delayed,,20
10706,31/01/2024,31/01/2024,Domestic,Walk-in,Agency Area,4,1,0,On-Time,,3
10707,28/01/2024,28/01/2024,Domestic,Walk-in,Nearby Area 1,6,1,0,On-Time,,6
10708,03/05/2024,05/05/2024,Domestic,Home,Area E,50,1,2,On-Time,,47
10709,07/05/2024,12/05/2024,Domestic,Home,Area E,46,1,5,Delayed,,53
10710,13/04/2024,17/04/2024,Domestic,Home,Area B,22,1,4,Delayed,,24
10711,19/02/2024,25/02/2024,Commercial,Home,Area D,41,5,6,Delayed,,38
10712,18/02/2024,20/02/2024,Domestic,Home,Area A,19,1,2,On-Time,,18
10713,10/05/2024,17/05/2024,Domestic,Home,Area F,59,1,7,Delayed,,57
10714,02/01/2024,09/01/2024,Domestic,Home,Area C,33,1,7,Delayed,,28
10715,11/03/2024,15/03/2024,Domestic,Home,Area C,33,1,4,Delayed,,34
10716,23/01/2024,28/01/2024,Domestic,Home,Area C,26,1,5,Delayed,,31
10717,29/04/2024,06/05/2024,Domestic,Home,Area D,38,1,7,Delayed,,41
10718,22/01/2024,23/01/2024,Domestic,Home,Area F,57,1,1,On-Time,,60
